"No.","Time","Source","Destination","Protocol","Length","Info"
"1213","23.986842","2.4.2","host","USB","36","URB_INTERRUPT in"
"1214","23.986861","host","2.4.2","USB","27","URB_INTERRUPT in"
"1215","23.994843","2.4.2","host","USB","36","URB_INTERRUPT in"
"1216","23.994859","host","2.4.2","USB","27","URB_INTERRUPT in"
"1217","24.001842","2.4.2","host","USB","36","URB_INTERRUPT in"
"1218","24.001862","host","2.4.2","USB","27","URB_INTERRUPT in"
"1219","24.009844","2.4.2","host","USB","36","URB_INTERRUPT in"
"1220","24.009860","host","2.4.2","USB","27","URB_INTERRUPT in"
"1221","24.016843","2.4.2","host","USB","36","URB_INTERRUPT in"
"1222","24.016861","host","2.4.2","USB","27","URB_INTERRUPT in"
"1223","24.024847","2.4.2","host","USB","36","URB_INTERRUPT in"
"1224","24.024855","host","2.4.2","USB","27","URB_INTERRUPT in"
"1225","24.031841","2.4.2","host","USB","36","URB_INTERRUPT in"
"1226","24.031850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1227","24.039843","2.4.2","host","USB","36","URB_INTERRUPT in"
"1228","24.039851","host","2.4.2","USB","27","URB_INTERRUPT in"
"1229","24.046841","2.4.2","host","USB","36","URB_INTERRUPT in"
"1230","24.046849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1231","24.054843","2.4.2","host","USB","36","URB_INTERRUPT in"
"1232","24.054852","host","2.4.2","USB","27","URB_INTERRUPT in"
"1233","24.061841","2.4.2","host","USB","36","URB_INTERRUPT in"
"1234","24.061849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1235","24.069846","2.4.2","host","USB","36","URB_INTERRUPT in"
"1236","24.069854","host","2.4.2","USB","27","URB_INTERRUPT in"
"1237","24.076842","2.4.2","host","USB","36","URB_INTERRUPT in"
"1238","24.076849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1239","24.084839","2.4.2","host","USB","36","URB_INTERRUPT in"
"1240","24.084846","host","2.4.2","USB","27","URB_INTERRUPT in"
"1241","24.091843","2.4.2","host","USB","36","URB_INTERRUPT in"
"1242","24.091851","host","2.4.2","USB","27","URB_INTERRUPT in"
"1243","24.099850","2.4.2","host","USB","36","URB_INTERRUPT in"
"1244","24.099856","host","2.4.2","USB","27","URB_INTERRUPT in"
"1245","24.106843","2.4.2","host","USB","36","URB_INTERRUPT in"
"1246","24.106849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1247","24.114839","2.4.2","host","USB","36","URB_INTERRUPT in"
"1248","24.114846","host","2.4.2","USB","27","URB_INTERRUPT in"
"1249","24.121841","2.4.2","host","USB","36","URB_INTERRUPT in"
"1250","24.121848","host","2.4.2","USB","27","URB_INTERRUPT in"
"1251","24.129849","2.4.2","host","USB","36","URB_INTERRUPT in"
"1252","24.129867","host","2.4.2","USB","27","URB_INTERRUPT in"
"1253","24.136841","2.4.2","host","USB","36","URB_INTERRUPT in"
"1254","24.136849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1255","24.144840","2.4.2","host","USB","36","URB_INTERRUPT in"
"1256","24.144846","host","2.4.2","USB","27","URB_INTERRUPT in"
"1257","24.151841","2.4.2","host","USB","36","URB_INTERRUPT in"
"1258","24.151848","host","2.4.2","USB","27","URB_INTERRUPT in"
"1259","24.159842","2.4.2","host","USB","36","URB_INTERRUPT in"
"1260","24.159850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1261","24.166841","2.4.2","host","USB","36","URB_INTERRUPT in"
"1262","24.166850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1263","24.174839","2.4.2","host","USB","36","URB_INTERRUPT in"
"1264","24.174847","host","2.4.2","USB","27","URB_INTERRUPT in"
"1265","24.181840","2.4.2","host","USB","36","URB_INTERRUPT in"
"1266","24.181847","host","2.4.2","USB","27","URB_INTERRUPT in"
"1267","24.189839","2.4.2","host","USB","36","URB_INTERRUPT in"
"1268","24.189848","host","2.4.2","USB","27","URB_INTERRUPT in"
"1269","24.196840","2.4.2","host","USB","36","URB_INTERRUPT in"
"1270","24.196850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1271","24.204842","2.4.2","host","USB","36","URB_INTERRUPT in"
"1272","24.204849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1273","24.211841","2.4.2","host","USB","36","URB_INTERRUPT in"
"1274","24.211849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1275","24.219839","2.4.2","host","USB","36","URB_INTERRUPT in"
"1276","24.219846","host","2.4.2","USB","27","URB_INTERRUPT in"
"1277","24.226843","2.4.2","host","USB","36","URB_INTERRUPT in"
"1278","24.226852","host","2.4.2","USB","27","URB_INTERRUPT in"
"1279","24.234839","2.4.2","host","USB","36","URB_INTERRUPT in"
"1280","24.234847","host","2.4.2","USB","27","URB_INTERRUPT in"
"1281","24.241839","2.4.2","host","USB","36","URB_INTERRUPT in"
"1282","24.241860","host","2.4.2","USB","27","URB_INTERRUPT in"
"1283","24.249841","2.4.2","host","USB","36","URB_INTERRUPT in"
"1284","24.249857","host","2.4.2","USB","27","URB_INTERRUPT in"
"1285","24.256838","2.4.2","host","USB","36","URB_INTERRUPT in"
"1286","24.256854","host","2.4.2","USB","27","URB_INTERRUPT in"
"1287","24.264840","2.4.2","host","USB","36","URB_INTERRUPT in"
"1288","24.264856","host","2.4.2","USB","27","URB_INTERRUPT in"
"1289","24.271838","2.4.2","host","USB","36","URB_INTERRUPT in"
"1290","24.271853","host","2.4.2","USB","27","URB_INTERRUPT in"
"1291","24.279839","2.4.2","host","USB","36","URB_INTERRUPT in"
"1292","24.279856","host","2.4.2","USB","27","URB_INTERRUPT in"
"1293","24.286838","2.4.2","host","USB","36","URB_INTERRUPT in"
"1294","24.286857","host","2.4.2","USB","27","URB_INTERRUPT in"
"1295","24.294838","2.4.2","host","USB","36","URB_INTERRUPT in"
"1296","24.294858","host","2.4.2","USB","27","URB_INTERRUPT in"
"1297","24.301838","2.4.2","host","USB","36","URB_INTERRUPT in"
"1298","24.301858","host","2.4.2","USB","27","URB_INTERRUPT in"
"1299","24.309842","2.4.2","host","USB","36","URB_INTERRUPT in"
"1300","24.309859","host","2.4.2","USB","27","URB_INTERRUPT in"
"1301","24.316843","2.4.2","host","USB","36","URB_INTERRUPT in"
"1302","24.316862","host","2.4.2","USB","27","URB_INTERRUPT in"
"1303","24.324838","2.4.2","host","USB","36","URB_INTERRUPT in"
"1304","24.324855","host","2.4.2","USB","27","URB_INTERRUPT in"
"1305","24.331838","2.4.2","host","USB","36","URB_INTERRUPT in"
"1306","24.331846","host","2.4.2","USB","27","URB_INTERRUPT in"
"1307","24.339835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1308","24.339841","host","2.4.2","USB","27","URB_INTERRUPT in"
"1309","24.346838","2.4.2","host","USB","36","URB_INTERRUPT in"
"1310","24.346847","host","2.4.2","USB","27","URB_INTERRUPT in"
"1311","24.354837","2.4.2","host","USB","36","URB_INTERRUPT in"
"1312","24.354845","host","2.4.2","USB","27","URB_INTERRUPT in"
"1313","24.361837","2.4.2","host","USB","36","URB_INTERRUPT in"
"1314","24.361844","host","2.4.2","USB","27","URB_INTERRUPT in"
"1315","24.369839","2.4.2","host","USB","36","URB_INTERRUPT in"
"1316","24.369846","host","2.4.2","USB","27","URB_INTERRUPT in"
"1317","24.376843","2.4.2","host","USB","36","URB_INTERRUPT in"
"1318","24.376850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1319","24.384849","2.4.2","host","USB","36","URB_INTERRUPT in"
"1320","24.384855","host","2.4.2","USB","27","URB_INTERRUPT in"
"1321","24.391848","2.4.2","host","USB","36","URB_INTERRUPT in"
"1322","24.391854","host","2.4.2","USB","27","URB_INTERRUPT in"
"1323","24.399838","2.4.2","host","USB","36","URB_INTERRUPT in"
"1324","24.399846","host","2.4.2","USB","27","URB_INTERRUPT in"
"1325","24.406838","2.4.2","host","USB","36","URB_INTERRUPT in"
"1326","24.406846","host","2.4.2","USB","27","URB_INTERRUPT in"
"1327","24.414841","2.4.2","host","USB","36","URB_INTERRUPT in"
"1328","24.414849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1329","24.421836","2.4.2","host","USB","36","URB_INTERRUPT in"
"1330","24.421842","host","2.4.2","USB","27","URB_INTERRUPT in"
"1331","24.429836","2.4.2","host","USB","36","URB_INTERRUPT in"
"1332","24.429843","host","2.4.2","USB","27","URB_INTERRUPT in"
"1333","24.436837","2.4.2","host","USB","36","URB_INTERRUPT in"
"1334","24.436844","host","2.4.2","USB","27","URB_INTERRUPT in"
"1335","24.444836","2.4.2","host","USB","36","URB_INTERRUPT in"
"1336","24.444852","host","2.4.2","USB","27","URB_INTERRUPT in"
"1337","24.451836","2.4.2","host","USB","36","URB_INTERRUPT in"
"1338","24.451854","host","2.4.2","USB","27","URB_INTERRUPT in"
"1339","24.459835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1340","24.459852","host","2.4.2","USB","27","URB_INTERRUPT in"
"1341","24.466839","2.4.2","host","USB","36","URB_INTERRUPT in"
"1342","24.466854","host","2.4.2","USB","27","URB_INTERRUPT in"
"1343","24.474835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1344","24.474852","host","2.4.2","USB","27","URB_INTERRUPT in"
"1345","24.481841","2.4.2","host","USB","36","URB_INTERRUPT in"
"1346","24.481860","host","2.4.2","USB","27","URB_INTERRUPT in"
"1347","24.489835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1348","24.489855","host","2.4.2","USB","27","URB_INTERRUPT in"
"1349","24.511835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1350","24.511855","host","2.4.2","USB","27","URB_INTERRUPT in"
"1351","24.519840","2.4.2","host","USB","36","URB_INTERRUPT in"
"1352","24.519859","host","2.4.2","USB","27","URB_INTERRUPT in"
"1353","24.526836","2.4.2","host","USB","36","URB_INTERRUPT in"
"1354","24.526852","host","2.4.2","USB","27","URB_INTERRUPT in"
"1355","24.631847","2.4.2","host","USB","36","URB_INTERRUPT in"
"1356","24.631879","host","2.4.2","USB","27","URB_INTERRUPT in"
"1357","24.639838","2.4.2","host","USB","36","URB_INTERRUPT in"
"1358","24.639859","host","2.4.2","USB","27","URB_INTERRUPT in"
"1359","24.646834","2.4.2","host","USB","36","URB_INTERRUPT in"
"1360","24.646855","host","2.4.2","USB","27","URB_INTERRUPT in"
"1361","24.654834","2.4.2","host","USB","36","URB_INTERRUPT in"
"1362","24.654850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1363","24.661833","2.4.2","host","USB","36","URB_INTERRUPT in"
"1364","24.661854","host","2.4.2","USB","27","URB_INTERRUPT in"
"1365","24.669834","2.4.2","host","USB","36","URB_INTERRUPT in"
"1366","24.669850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1367","24.676834","2.4.2","host","USB","36","URB_INTERRUPT in"
"1368","24.676854","host","2.4.2","USB","27","URB_INTERRUPT in"
"1369","24.684837","2.4.2","host","USB","36","URB_INTERRUPT in"
"1370","24.684857","host","2.4.2","USB","27","URB_INTERRUPT in"
"1371","24.691833","2.4.2","host","USB","36","URB_INTERRUPT in"
"1372","24.691851","host","2.4.2","USB","27","URB_INTERRUPT in"
"1373","24.699831","2.4.2","host","USB","36","URB_INTERRUPT in"
"1374","24.699839","host","2.4.2","USB","27","URB_INTERRUPT in"
"1375","24.706835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1376","24.706842","host","2.4.2","USB","27","URB_INTERRUPT in"
"1377","24.714835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1378","24.714842","host","2.4.2","USB","27","URB_INTERRUPT in"
"1379","24.721836","2.4.2","host","USB","36","URB_INTERRUPT in"
"1380","24.721843","host","2.4.2","USB","27","URB_INTERRUPT in"
"1381","24.729835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1382","24.729843","host","2.4.2","USB","27","URB_INTERRUPT in"
"1383","24.736835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1384","24.736843","host","2.4.2","USB","27","URB_INTERRUPT in"
"1385","24.744834","2.4.2","host","USB","36","URB_INTERRUPT in"
"1386","24.744840","host","2.4.2","USB","27","URB_INTERRUPT in"
"1387","24.751842","2.4.2","host","USB","36","URB_INTERRUPT in"
"1388","24.751849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1389","24.759839","2.4.2","host","USB","36","URB_INTERRUPT in"
"1390","24.759846","host","2.4.2","USB","27","URB_INTERRUPT in"
"1391","24.766833","2.4.2","host","USB","36","URB_INTERRUPT in"
"1392","24.766840","host","2.4.2","USB","27","URB_INTERRUPT in"
"1393","24.774833","2.4.2","host","USB","36","URB_INTERRUPT in"
"1394","24.774839","host","2.4.2","USB","27","URB_INTERRUPT in"
"1395","24.781836","2.4.2","host","USB","36","URB_INTERRUPT in"
"1396","24.781842","host","2.4.2","USB","27","URB_INTERRUPT in"
"1397","24.789833","2.4.2","host","USB","36","URB_INTERRUPT in"
"1398","24.789840","host","2.4.2","USB","27","URB_INTERRUPT in"
"1399","24.796835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1400","24.796844","host","2.4.2","USB","27","URB_INTERRUPT in"
"1401","24.804835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1402","24.804854","host","2.4.2","USB","27","URB_INTERRUPT in"
"1403","24.811831","2.4.2","host","USB","36","URB_INTERRUPT in"
"1404","24.811850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1405","24.819833","2.4.2","host","USB","36","URB_INTERRUPT in"
"1406","24.819850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1407","24.826834","2.4.2","host","USB","36","URB_INTERRUPT in"
"1408","24.826849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1409","24.834832","2.4.2","host","USB","36","URB_INTERRUPT in"
"1410","24.834852","host","2.4.2","USB","27","URB_INTERRUPT in"
"1411","24.841831","2.4.2","host","USB","36","URB_INTERRUPT in"
"1412","24.841847","host","2.4.2","USB","27","URB_INTERRUPT in"
"1413","24.849834","2.4.2","host","USB","36","URB_INTERRUPT in"
"1414","24.849853","host","2.4.2","USB","27","URB_INTERRUPT in"
"1415","24.856832","2.4.2","host","USB","36","URB_INTERRUPT in"
"1416","24.856850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1417","24.864831","2.4.2","host","USB","36","URB_INTERRUPT in"
"1418","24.864847","host","2.4.2","USB","27","URB_INTERRUPT in"
"1419","24.871831","2.4.2","host","USB","36","URB_INTERRUPT in"
"1420","24.871850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1421","24.879830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1422","24.879845","host","2.4.2","USB","27","URB_INTERRUPT in"
"1423","24.886835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1424","24.886852","host","2.4.2","USB","27","URB_INTERRUPT in"
"1425","24.894830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1426","24.894846","host","2.4.2","USB","27","URB_INTERRUPT in"
"1427","24.901833","2.4.2","host","USB","36","URB_INTERRUPT in"
"1428","24.901850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1429","24.909832","2.4.2","host","USB","36","URB_INTERRUPT in"
"1430","24.909849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1431","24.916833","2.4.2","host","USB","36","URB_INTERRUPT in"
"1432","24.916848","host","2.4.2","USB","27","URB_INTERRUPT in"
"1433","24.924830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1434","24.924845","host","2.4.2","USB","27","URB_INTERRUPT in"
"1435","24.931833","2.4.2","host","USB","36","URB_INTERRUPT in"
"1436","24.931850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1437","24.939830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1438","24.939849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1439","24.946830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1440","24.946847","host","2.4.2","USB","27","URB_INTERRUPT in"
"1441","24.954830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1442","24.954847","host","2.4.2","USB","27","URB_INTERRUPT in"
"1443","24.961831","2.4.2","host","USB","36","URB_INTERRUPT in"
"1444","24.961848","host","2.4.2","USB","27","URB_INTERRUPT in"
"1445","24.969831","2.4.2","host","USB","36","URB_INTERRUPT in"
"1446","24.969848","host","2.4.2","USB","27","URB_INTERRUPT in"
"1447","24.976832","2.4.2","host","USB","36","URB_INTERRUPT in"
"1448","24.976849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1449","24.984829","2.4.2","host","USB","36","URB_INTERRUPT in"
"1450","24.984849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1451","24.991829","2.4.2","host","USB","36","URB_INTERRUPT in"
"1452","24.991845","host","2.4.2","USB","27","URB_INTERRUPT in"
"1453","24.999833","2.4.2","host","USB","36","URB_INTERRUPT in"
"1454","24.999849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1455","25.006830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1456","25.006845","host","2.4.2","USB","27","URB_INTERRUPT in"
"1457","25.014831","2.4.2","host","USB","36","URB_INTERRUPT in"
"1458","25.014847","host","2.4.2","USB","27","URB_INTERRUPT in"
"1459","25.021829","2.4.2","host","USB","36","URB_INTERRUPT in"
"1460","25.021845","host","2.4.2","USB","27","URB_INTERRUPT in"
"1461","25.029841","2.4.2","host","USB","36","URB_INTERRUPT in"
"1462","25.029858","host","2.4.2","USB","27","URB_INTERRUPT in"
"1463","25.036831","2.4.2","host","USB","36","URB_INTERRUPT in"
"1464","25.036850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1465","25.044830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1466","25.044849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1467","25.051829","2.4.2","host","USB","36","URB_INTERRUPT in"
"1468","25.051849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1469","25.059828","2.4.2","host","USB","36","URB_INTERRUPT in"
"1470","25.059843","host","2.4.2","USB","27","URB_INTERRUPT in"
"1471","25.066831","2.4.2","host","USB","36","URB_INTERRUPT in"
"1472","25.066849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1473","25.074826","2.4.2","host","USB","36","URB_INTERRUPT in"
"1474","25.074843","host","2.4.2","USB","27","URB_INTERRUPT in"
"1475","25.081829","2.4.2","host","USB","36","URB_INTERRUPT in"
"1476","25.081844","host","2.4.2","USB","27","URB_INTERRUPT in"
"1477","25.089831","2.4.2","host","USB","36","URB_INTERRUPT in"
"1478","25.089846","host","2.4.2","USB","27","URB_INTERRUPT in"
"1479","25.096832","2.4.2","host","USB","36","URB_INTERRUPT in"
"1480","25.096850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1481","25.104830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1482","25.104850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1483","25.111830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1484","25.111846","host","2.4.2","USB","27","URB_INTERRUPT in"
"1485","25.119835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1486","25.119855","host","2.4.2","USB","27","URB_INTERRUPT in"
"1487","25.126830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1488","25.126853","host","2.4.2","USB","27","URB_INTERRUPT in"
"1489","25.134831","2.4.2","host","USB","36","URB_INTERRUPT in"
"1490","25.134855","host","2.4.2","USB","27","URB_INTERRUPT in"
"1491","25.141838","2.4.2","host","USB","36","URB_INTERRUPT in"
"1492","25.141859","host","2.4.2","USB","27","URB_INTERRUPT in"
"1493","25.149834","2.4.2","host","USB","36","URB_INTERRUPT in"
"1494","25.149857","host","2.4.2","USB","27","URB_INTERRUPT in"
"1495","25.156838","2.4.2","host","USB","36","URB_INTERRUPT in"
"1496","25.156861","host","2.4.2","USB","27","URB_INTERRUPT in"
"1497","25.164832","2.4.2","host","USB","36","URB_INTERRUPT in"
"1498","25.164858","host","2.4.2","USB","27","URB_INTERRUPT in"
"1499","25.171829","2.4.2","host","USB","36","URB_INTERRUPT in"
"1500","25.171849","host","2.4.2","USB","27","URB_INTERRUPT in"
"1501","25.179828","2.4.2","host","USB","36","URB_INTERRUPT in"
"1502","25.179848","host","2.4.2","USB","27","URB_INTERRUPT in"
"1503","25.186827","2.4.2","host","USB","36","URB_INTERRUPT in"
"1504","25.186845","host","2.4.2","USB","27","URB_INTERRUPT in"
"1505","25.194825","2.4.2","host","USB","36","URB_INTERRUPT in"
"1506","25.194841","host","2.4.2","USB","27","URB_INTERRUPT in"
"1507","25.201830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1508","25.201846","host","2.4.2","USB","27","URB_INTERRUPT in"
"1509","25.209830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1510","25.209848","host","2.4.2","USB","27","URB_INTERRUPT in"
"1511","25.216828","2.4.2","host","USB","36","URB_INTERRUPT in"
"1512","25.216844","host","2.4.2","USB","27","URB_INTERRUPT in"
"1513","25.224829","2.4.2","host","USB","36","URB_INTERRUPT in"
"1514","25.224847","host","2.4.2","USB","27","URB_INTERRUPT in"
"1515","25.231836","2.4.2","host","USB","36","URB_INTERRUPT in"
"1516","25.231844","host","2.4.2","USB","27","URB_INTERRUPT in"
"1517","25.239829","2.4.2","host","USB","36","URB_INTERRUPT in"
"1518","25.239837","host","2.4.2","USB","27","URB_INTERRUPT in"
"1519","25.246830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1520","25.246850","host","2.4.2","USB","27","URB_INTERRUPT in"
"1521","25.254828","2.4.2","host","USB","36","URB_INTERRUPT in"
"1522","25.254845","host","2.4.2","USB","27","URB_INTERRUPT in"
"1523","25.261826","2.4.2","host","USB","36","URB_INTERRUPT in"
"1524","25.261845","host","2.4.2","USB","27","URB_INTERRUPT in"
"1525","25.269826","2.4.2","host","USB","36","URB_INTERRUPT in"
"1526","25.269868","host","2.4.2","USB","27","URB_INTERRUPT in"
"1527","25.276826","2.4.2","host","USB","36","URB_INTERRUPT in"
"1528","25.276843","host","2.4.2","USB","27","URB_INTERRUPT in"
"1529","25.284826","2.4.2","host","USB","36","URB_INTERRUPT in"
"1530","25.284845","host","2.4.2","USB","27","URB_INTERRUPT in"
"1531","25.291826","2.4.2","host","USB","36","URB_INTERRUPT in"
"1532","25.291845","host","2.4.2","USB","27","URB_INTERRUPT in"
"1533","25.299829","2.4.2","host","USB","36","URB_INTERRUPT in"
"1534","25.299844","host","2.4.2","USB","27","URB_INTERRUPT in"
"1535","25.306830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1536","25.306847","host","2.4.2","USB","27","URB_INTERRUPT in"
"1537","25.321830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1538","25.321851","host","2.4.2","USB","27","URB_INTERRUPT in"
"1539","25.329825","2.4.2","host","USB","36","URB_INTERRUPT in"
"1540","25.329840","host","2.4.2","USB","27","URB_INTERRUPT in"
"1541","25.336826","2.4.2","host","USB","36","URB_INTERRUPT in"
"1542","25.336841","host","2.4.2","USB","27","URB_INTERRUPT in"
"1543","25.344839","2.4.2","host","USB","36","URB_INTERRUPT in"
"1544","25.344855","host","2.4.2","USB","27","URB_INTERRUPT in"
"1545","25.351826","2.4.2","host","USB","36","URB_INTERRUPT in"
"1546","25.351845","host","2.4.2","USB","27","URB_INTERRUPT in"
"1547","25.359826","2.4.2","host","USB","36","URB_INTERRUPT in"
"1548","25.359845","host","2.4.2","USB","27","URB_INTERRUPT in"
"1549","25.366829","2.4.2","host","USB","36","URB_INTERRUPT in"
"1550","25.366848","host","2.4.2","USB","27","URB_INTERRUPT in"
"1551","25.374828","2.4.2","host","USB","36","URB_INTERRUPT in"
"1552","25.374844","host","2.4.2","USB","27","URB_INTERRUPT in"
"1553","25.381826","2.4.2","host","USB","36","URB_INTERRUPT in"
"1554","25.381843","host","2.4.2","USB","27","URB_INTERRUPT in"
"1555","25.389825","2.4.2","host","USB","36","URB_INTERRUPT in"
"1556","25.389842","host","2.4.2","USB","27","URB_INTERRUPT in"
"1557","25.396825","2.4.2","host","USB","36","URB_INTERRUPT in"
"1558","25.396846","host","2.4.2","USB","27","URB_INTERRUPT in"
"1559","25.404835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1560","25.404854","host","2.4.2","USB","27","URB_INTERRUPT in"
"1561","25.411836","2.4.2","host","USB","36","URB_INTERRUPT in"
"1562","25.411854","host","2.4.2","USB","27","URB_INTERRUPT in"
"1563","25.419826","2.4.2","host","USB","36","URB_INTERRUPT in"
"1564","25.419844","host","2.4.2","USB","27","URB_INTERRUPT in"
"1565","25.426824","2.4.2","host","USB","36","URB_INTERRUPT in"
"1566","25.426831","host","2.4.2","USB","27","URB_INTERRUPT in"
"1567","25.434823","2.4.2","host","USB","36","URB_INTERRUPT in"
"1568","25.434830","host","2.4.2","USB","27","URB_INTERRUPT in"
"1569","25.441823","2.4.2","host","USB","36","URB_INTERRUPT in"
"1570","25.441831","host","2.4.2","USB","27","URB_INTERRUPT in"
"1571","25.449835","2.4.2","host","USB","36","URB_INTERRUPT in"
"1572","25.449841","host","2.4.2","USB","27","URB_INTERRUPT in"
"1573","25.456823","2.4.2","host","USB","36","URB_INTERRUPT in"
"1574","25.456831","host","2.4.2","USB","27","URB_INTERRUPT in"
"1575","25.464825","2.4.2","host","USB","36","URB_INTERRUPT in"
"1576","25.464831","host","2.4.2","USB","27","URB_INTERRUPT in"
"1577","25.471824","2.4.2","host","USB","36","URB_INTERRUPT in"
"1578","25.471831","host","2.4.2","USB","27","URB_INTERRUPT in"
"1579","25.479830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1580","25.479836","host","2.4.2","USB","27","URB_INTERRUPT in"
"1581","25.486822","2.4.2","host","USB","36","URB_INTERRUPT in"
"1582","25.486830","host","2.4.2","USB","27","URB_INTERRUPT in"
"1583","25.494827","2.4.2","host","USB","36","URB_INTERRUPT in"
"1584","25.494834","host","2.4.2","USB","27","URB_INTERRUPT in"
"1585","25.501822","2.4.2","host","USB","36","URB_INTERRUPT in"
"1586","25.501830","host","2.4.2","USB","27","URB_INTERRUPT in"
"1587","25.509826","2.4.2","host","USB","36","URB_INTERRUPT in"
"1588","25.509832","host","2.4.2","USB","27","URB_INTERRUPT in"
"1589","25.516823","2.4.2","host","USB","36","URB_INTERRUPT in"
"1590","25.516830","host","2.4.2","USB","27","URB_INTERRUPT in"
"1591","25.524827","2.4.2","host","USB","36","URB_INTERRUPT in"
"1592","25.524835","host","2.4.2","USB","27","URB_INTERRUPT in"
"1593","25.531822","2.4.2","host","USB","36","URB_INTERRUPT in"
"1594","25.531840","host","2.4.2","USB","27","URB_INTERRUPT in"
"1595","25.539824","2.4.2","host","USB","36","URB_INTERRUPT in"
"1596","25.539839","host","2.4.2","USB","27","URB_INTERRUPT in"
"1597","25.546826","2.4.2","host","USB","36","URB_INTERRUPT in"
"1598","25.546845","host","2.4.2","USB","27","URB_INTERRUPT in"
"1599","25.554824","2.4.2","host","USB","36","URB_INTERRUPT in"
"1600","25.554839","host","2.4.2","USB","27","URB_INTERRUPT in"
"1601","25.561830","2.4.2","host","USB","36","URB_INTERRUPT in"
"1602","25.561852","host","2.4.2","USB","27","URB_INTERRUPT in"
"1603","25.569822","2.4.2","host","USB","36","URB_INTERRUPT in"
"1604","25.569841","host","2.4.2","USB","27","URB_INTERRUPT in"
"1605","25.576827","2.4.2","host","USB","36","URB_INTERRUPT in"
"1606","25.576843","host","2.4.2","USB","27","URB_INTERRUPT in"
"1607","25.584821","2.4.2","host","USB","36","URB_INTERRUPT in"
"1608","25.584840","host","2.4.2","USB","27","URB_INTERRUPT in"
"1609","25.591825","2.4.2","host","USB","36","URB_INTERRUPT in"
"1610","25.591842","host","2.4.2","USB","27","URB_INTERRUPT in"
"1611","25.599825","2.4.2","host","USB","36","URB_INTERRUPT in"
