"No.","Time","Source","Destination","Protocol","Length","Info"
"1215","14.535881","2.4.2","host","USB","36","URB_INTERRUPT in"
"1216","14.535898","host","2.4.2","USB","27","URB_INTERRUPT in"
"1217","14.543880","2.4.2","host","USB","36","URB_INTERRUPT in"
"1218","14.543903","host","2.4.2","USB","27","URB_INTERRUPT in"
"1219","14.550880","2.4.2","host","USB","36","URB_INTERRUPT in"
"1220","14.550901","host","2.4.2","USB","27","URB_INTERRUPT in"
"1221","14.558879","2.4.2","host","USB","36","URB_INTERRUPT in"
"1222","14.558899","host","2.4.2","USB","27","URB_INTERRUPT in"
"1223","14.565882","2.4.2","host","USB","36","URB_INTERRUPT in"
"1224","14.565907","host","2.4.2","USB","27","URB_INTERRUPT in"
"1225","14.573880","2.4.2","host","USB","36","URB_INTERRUPT in"
"1226","14.573895","host","2.4.2","USB","27","URB_INTERRUPT in"
"1227","14.580879","2.4.2","host","USB","36","URB_INTERRUPT in"
"1228","14.580898","host","2.4.2","USB","27","URB_INTERRUPT in"
"1229","14.588879","2.4.2","host","USB","36","URB_INTERRUPT in"
"1230","14.588899","host","2.4.2","USB","27","URB_INTERRUPT in"
"1231","14.595890","2.4.2","host","USB","36","URB_INTERRUPT in"
"1232","14.595909","host","2.4.2","USB","27","URB_INTERRUPT in"
"1233","14.603881","2.4.2","host","USB","36","URB_INTERRUPT in"
"1234","14.603896","host","2.4.2","USB","27","URB_INTERRUPT in"
"1235","14.610879","2.4.2","host","USB","36","URB_INTERRUPT in"
"1236","14.610896","host","2.4.2","USB","27","URB_INTERRUPT in"
"1237","14.618881","2.4.2","host","USB","36","URB_INTERRUPT in"
"1238","14.618897","host","2.4.2","USB","27","URB_INTERRUPT in"
"1239","14.625886","2.4.2","host","USB","36","URB_INTERRUPT in"
"1240","14.625906","host","2.4.2","USB","27","URB_INTERRUPT in"
"1241","14.633884","2.4.2","host","USB","36","URB_INTERRUPT in"
"1242","14.633903","host","2.4.2","USB","27","URB_INTERRUPT in"
"1243","14.640882","2.4.2","host","USB","36","URB_INTERRUPT in"
"1244","14.640900","host","2.4.2","USB","27","URB_INTERRUPT in"
"1245","14.648881","2.4.2","host","USB","36","URB_INTERRUPT in"
"1246","14.648902","host","2.4.2","USB","27","URB_INTERRUPT in"
"1247","14.655877","2.4.2","host","USB","36","URB_INTERRUPT in"
"1248","14.655896","host","2.4.2","USB","27","URB_INTERRUPT in"
"1249","14.663881","2.4.2","host","USB","36","URB_INTERRUPT in"
"1250","14.663905","host","2.4.2","USB","27","URB_INTERRUPT in"
"1251","14.670880","2.4.2","host","USB","36","URB_INTERRUPT in"
"1252","14.670896","host","2.4.2","USB","27","URB_INTERRUPT in"
"1253","14.678883","2.4.2","host","USB","36","URB_INTERRUPT in"
"1254","14.678911","host","2.4.2","USB","27","URB_INTERRUPT in"
"1255","14.685881","2.4.2","host","USB","36","URB_INTERRUPT in"
"1256","14.685903","host","2.4.2","USB","27","URB_INTERRUPT in"
"1257","14.693895","2.4.2","host","USB","36","URB_INTERRUPT in"
"1258","14.693936","host","2.4.2","USB","27","URB_INTERRUPT in"
"1259","14.700880","2.4.2","host","USB","36","URB_INTERRUPT in"
"1260","14.700897","host","2.4.2","USB","27","URB_INTERRUPT in"
"1261","14.708879","2.4.2","host","USB","36","URB_INTERRUPT in"
"1262","14.708899","host","2.4.2","USB","27","URB_INTERRUPT in"
"1263","14.715880","2.4.2","host","USB","36","URB_INTERRUPT in"
"1264","14.715901","host","2.4.2","USB","27","URB_INTERRUPT in"
"1265","14.723877","2.4.2","host","USB","36","URB_INTERRUPT in"
"1266","14.723894","host","2.4.2","USB","27","URB_INTERRUPT in"
"1267","14.730879","2.4.2","host","USB","36","URB_INTERRUPT in"
"1268","14.730899","host","2.4.2","USB","27","URB_INTERRUPT in"
"1269","14.738877","2.4.2","host","USB","36","URB_INTERRUPT in"
"1270","14.738892","host","2.4.2","USB","27","URB_INTERRUPT in"
"1271","14.745906","2.4.2","host","USB","36","URB_INTERRUPT in"
"1272","14.745924","host","2.4.2","USB","27","URB_INTERRUPT in"
"1273","14.753881","2.4.2","host","USB","36","URB_INTERRUPT in"
"1274","14.753898","host","2.4.2","USB","27","URB_INTERRUPT in"
"1275","14.760907","2.4.2","host","USB","36","URB_INTERRUPT in"
"1276","14.760924","host","2.4.2","USB","27","URB_INTERRUPT in"
"1277","14.768876","2.4.2","host","USB","36","URB_INTERRUPT in"
"1278","14.768892","host","2.4.2","USB","27","URB_INTERRUPT in"
"1279","14.775878","2.4.2","host","USB","36","URB_INTERRUPT in"
"1280","14.775897","host","2.4.2","USB","27","URB_INTERRUPT in"
"1281","14.783883","2.4.2","host","USB","36","URB_INTERRUPT in"
"1282","14.783902","host","2.4.2","USB","27","URB_INTERRUPT in"
"1283","14.790873","2.4.2","host","USB","36","URB_INTERRUPT in"
"1284","14.790887","host","2.4.2","USB","27","URB_INTERRUPT in"
"1285","14.798878","2.4.2","host","USB","36","URB_INTERRUPT in"
"1286","14.798898","host","2.4.2","USB","27","URB_INTERRUPT in"
"1287","14.805874","2.4.2","host","USB","36","URB_INTERRUPT in"
"1288","14.805891","host","2.4.2","USB","27","URB_INTERRUPT in"
"1289","14.813876","2.4.2","host","USB","36","URB_INTERRUPT in"
"1290","14.813892","host","2.4.2","USB","27","URB_INTERRUPT in"
"1291","14.820877","2.4.2","host","USB","36","URB_INTERRUPT in"
"1292","14.820896","host","2.4.2","USB","27","URB_INTERRUPT in"
"1293","14.828879","2.4.2","host","USB","36","URB_INTERRUPT in"
"1294","14.828894","host","2.4.2","USB","27","URB_INTERRUPT in"
"1295","14.835876","2.4.2","host","USB","36","URB_INTERRUPT in"
"1296","14.835890","host","2.4.2","USB","27","URB_INTERRUPT in"
"1297","14.843877","2.4.2","host","USB","36","URB_INTERRUPT in"
"1298","14.843896","host","2.4.2","USB","27","URB_INTERRUPT in"
"1299","14.850878","2.4.2","host","USB","36","URB_INTERRUPT in"
"1300","14.850892","host","2.4.2","USB","27","URB_INTERRUPT in"
"1301","14.858879","2.4.2","host","USB","36","URB_INTERRUPT in"
"1302","14.858899","host","2.4.2","USB","27","URB_INTERRUPT in"
"1303","14.865879","2.4.2","host","USB","36","URB_INTERRUPT in"
"1304","14.865900","host","2.4.2","USB","27","URB_INTERRUPT in"
"1305","14.873876","2.4.2","host","USB","36","URB_INTERRUPT in"
"1306","14.873895","host","2.4.2","USB","27","URB_INTERRUPT in"
"1307","14.880875","2.4.2","host","USB","36","URB_INTERRUPT in"
"1308","14.880894","host","2.4.2","USB","27","URB_INTERRUPT in"
"1309","14.888874","2.4.2","host","USB","36","URB_INTERRUPT in"
"1310","14.888891","host","2.4.2","USB","27","URB_INTERRUPT in"
"1311","14.895915","2.4.2","host","USB","36","URB_INTERRUPT in"
"1312","14.895931","host","2.4.2","USB","27","URB_INTERRUPT in"
"1313","14.903877","2.4.2","host","USB","36","URB_INTERRUPT in"
"1314","14.903901","host","2.4.2","USB","27","URB_INTERRUPT in"
"1315","14.910878","2.4.2","host","USB","36","URB_INTERRUPT in"
"1316","14.910900","host","2.4.2","USB","27","URB_INTERRUPT in"
"1317","14.918876","2.4.2","host","USB","36","URB_INTERRUPT in"
"1318","14.918896","host","2.4.2","USB","27","URB_INTERRUPT in"
"1319","14.925880","2.4.2","host","USB","36","URB_INTERRUPT in"
"1320","14.925900","host","2.4.2","USB","27","URB_INTERRUPT in"
"1321","14.933879","2.4.2","host","USB","36","URB_INTERRUPT in"
"1322","14.933900","host","2.4.2","USB","27","URB_INTERRUPT in"
"1323","14.940874","2.4.2","host","USB","36","URB_INTERRUPT in"
"1324","14.940893","host","2.4.2","USB","27","URB_INTERRUPT in"
"1325","14.948879","2.4.2","host","USB","36","URB_INTERRUPT in"
"1326","14.948897","host","2.4.2","USB","27","URB_INTERRUPT in"
"1327","14.955876","2.4.2","host","USB","36","URB_INTERRUPT in"
"1328","14.955894","host","2.4.2","USB","27","URB_INTERRUPT in"
"1329","14.963875","2.4.2","host","USB","36","URB_INTERRUPT in"
"1330","14.963896","host","2.4.2","USB","27","URB_INTERRUPT in"
"1331","14.970878","2.4.2","host","USB","36","URB_INTERRUPT in"
"1332","14.970902","host","2.4.2","USB","27","URB_INTERRUPT in"
"1333","15.225879","2.4.2","host","USB","36","URB_INTERRUPT in"
"1334","15.225910","host","2.4.2","USB","27","URB_INTERRUPT in"
"1335","15.233870","2.4.2","host","USB","36","URB_INTERRUPT in"
"1336","15.233887","host","2.4.2","USB","27","URB_INTERRUPT in"
"1337","15.240878","2.4.2","host","USB","36","URB_INTERRUPT in"
"1338","15.240894","host","2.4.2","USB","27","URB_INTERRUPT in"
"1339","15.248870","2.4.2","host","USB","36","URB_INTERRUPT in"
"1340","15.248886","host","2.4.2","USB","27","URB_INTERRUPT in"
"1341","15.255874","2.4.2","host","USB","36","URB_INTERRUPT in"
"1342","15.255888","host","2.4.2","USB","27","URB_INTERRUPT in"
"1343","15.263870","2.4.2","host","USB","36","URB_INTERRUPT in"
"1344","15.263884","host","2.4.2","USB","27","URB_INTERRUPT in"
"1345","15.270872","2.4.2","host","USB","36","URB_INTERRUPT in"
"1346","15.270888","host","2.4.2","USB","27","URB_INTERRUPT in"
"1347","15.278872","2.4.2","host","USB","36","URB_INTERRUPT in"
"1348","15.278889","host","2.4.2","USB","27","URB_INTERRUPT in"
"1349","15.285869","2.4.2","host","USB","36","URB_INTERRUPT in"
"1350","15.285886","host","2.4.2","USB","27","URB_INTERRUPT in"
"1351","15.293871","2.4.2","host","USB","36","URB_INTERRUPT in"
"1352","15.293887","host","2.4.2","USB","27","URB_INTERRUPT in"
"1353","15.300867","2.4.2","host","USB","36","URB_INTERRUPT in"
"1354","15.300882","host","2.4.2","USB","27","URB_INTERRUPT in"
"1355","15.308886","2.4.2","host","USB","36","URB_INTERRUPT in"
"1356","15.308905","host","2.4.2","USB","27","URB_INTERRUPT in"
"1357","15.315870","2.4.2","host","USB","36","URB_INTERRUPT in"
"1358","15.315888","host","2.4.2","USB","27","URB_INTERRUPT in"
"1359","15.323871","2.4.2","host","USB","36","URB_INTERRUPT in"
"1360","15.323888","host","2.4.2","USB","27","URB_INTERRUPT in"
"1361","15.330868","2.4.2","host","USB","36","URB_INTERRUPT in"
"1362","15.330882","host","2.4.2","USB","27","URB_INTERRUPT in"
"1363","15.338869","2.4.2","host","USB","36","URB_INTERRUPT in"
"1364","15.338886","host","2.4.2","USB","27","URB_INTERRUPT in"
"1365","15.345872","2.4.2","host","USB","36","URB_INTERRUPT in"
"1366","15.345890","host","2.4.2","USB","27","URB_INTERRUPT in"
"1367","15.353869","2.4.2","host","USB","36","URB_INTERRUPT in"
"1368","15.353884","host","2.4.2","USB","27","URB_INTERRUPT in"
"1369","15.360873","2.4.2","host","USB","36","URB_INTERRUPT in"
"1370","15.360892","host","2.4.2","USB","27","URB_INTERRUPT in"
"1371","15.368875","2.4.2","host","USB","36","URB_INTERRUPT in"
"1372","15.368890","host","2.4.2","USB","27","URB_INTERRUPT in"
"1373","15.375868","2.4.2","host","USB","36","URB_INTERRUPT in"
"1374","15.375887","host","2.4.2","USB","27","URB_INTERRUPT in"
"1375","15.383870","2.4.2","host","USB","36","URB_INTERRUPT in"
"1376","15.383891","host","2.4.2","USB","27","URB_INTERRUPT in"
"1377","15.390868","2.4.2","host","USB","36","URB_INTERRUPT in"
"1378","15.390882","host","2.4.2","USB","27","URB_INTERRUPT in"
"1379","15.398866","2.4.2","host","USB","36","URB_INTERRUPT in"
"1380","15.398884","host","2.4.2","USB","27","URB_INTERRUPT in"
"1381","15.405868","2.4.2","host","USB","36","URB_INTERRUPT in"
"1382","15.405883","host","2.4.2","USB","27","URB_INTERRUPT in"
"1383","15.413870","2.4.2","host","USB","36","URB_INTERRUPT in"
"1384","15.413887","host","2.4.2","USB","27","URB_INTERRUPT in"
"1385","15.420868","2.4.2","host","USB","36","URB_INTERRUPT in"
"1386","15.420894","host","2.4.2","USB","27","URB_INTERRUPT in"
"1387","15.428868","2.4.2","host","USB","36","URB_INTERRUPT in"
"1388","15.428887","host","2.4.2","USB","27","URB_INTERRUPT in"
"1389","15.435867","2.4.2","host","USB","36","URB_INTERRUPT in"
"1390","15.435886","host","2.4.2","USB","27","URB_INTERRUPT in"
"1391","15.443872","2.4.2","host","USB","36","URB_INTERRUPT in"
"1392","15.443890","host","2.4.2","USB","27","URB_INTERRUPT in"
"1393","15.450866","2.4.2","host","USB","36","URB_INTERRUPT in"
"1394","15.450881","host","2.4.2","USB","27","URB_INTERRUPT in"
"1395","15.458867","2.4.2","host","USB","36","URB_INTERRUPT in"
"1396","15.458883","host","2.4.2","USB","27","URB_INTERRUPT in"
"1397","15.465867","2.4.2","host","USB","36","URB_INTERRUPT in"
"1398","15.465886","host","2.4.2","USB","27","URB_INTERRUPT in"
"1399","15.473869","2.4.2","host","USB","36","URB_INTERRUPT in"
"1400","15.473885","host","2.4.2","USB","27","URB_INTERRUPT in"
"1401","15.480867","2.4.2","host","USB","36","URB_INTERRUPT in"
"1402","15.480885","host","2.4.2","USB","27","URB_INTERRUPT in"
"1403","15.488876","2.4.2","host","USB","36","URB_INTERRUPT in"
"1404","15.488890","host","2.4.2","USB","27","URB_INTERRUPT in"
"1405","15.495867","2.4.2","host","USB","36","URB_INTERRUPT in"
"1406","15.495882","host","2.4.2","USB","27","URB_INTERRUPT in"
"1407","15.503873","2.4.2","host","USB","36","URB_INTERRUPT in"
"1408","15.503889","host","2.4.2","USB","27","URB_INTERRUPT in"
"1409","15.510865","2.4.2","host","USB","36","URB_INTERRUPT in"
"1410","15.510882","host","2.4.2","USB","27","URB_INTERRUPT in"
"1411","15.518864","2.4.2","host","USB","36","URB_INTERRUPT in"
"1412","15.518882","host","2.4.2","USB","27","URB_INTERRUPT in"
"1413","15.525868","2.4.2","host","USB","36","URB_INTERRUPT in"
"1414","15.525886","host","2.4.2","USB","27","URB_INTERRUPT in"
"1415","15.533869","2.4.2","host","USB","36","URB_INTERRUPT in"
"1416","15.533886","host","2.4.2","USB","27","URB_INTERRUPT in"
"1417","15.578865","2.4.2","host","USB","36","URB_INTERRUPT in"
"1418","15.578881","host","2.4.2","USB","27","URB_INTERRUPT in"
"1419","15.585867","2.4.2","host","USB","36","URB_INTERRUPT in"
"1420","15.585882","host","2.4.2","USB","27","URB_INTERRUPT in"
"1421","15.600867","2.4.2","host","USB","36","URB_INTERRUPT in"
"1422","15.600882","host","2.4.2","USB","27","URB_INTERRUPT in"
"1423","15.608864","2.4.2","host","USB","36","URB_INTERRUPT in"
"1424","15.608881","host","2.4.2","USB","27","URB_INTERRUPT in"
"1425","15.615868","2.4.2","host","USB","36","URB_INTERRUPT in"
"1426","15.615884","host","2.4.2","USB","27","URB_INTERRUPT in"
"1427","15.623868","2.4.2","host","USB","36","URB_INTERRUPT in"
"1428","15.623886","host","2.4.2","USB","27","URB_INTERRUPT in"
"1429","15.630870","2.4.2","host","USB","36","URB_INTERRUPT in"
"1430","15.630892","host","2.4.2","USB","27","URB_INTERRUPT in"
"1431","15.638867","2.4.2","host","USB","36","URB_INTERRUPT in"
"1432","15.638894","host","2.4.2","USB","27","URB_INTERRUPT in"
"1433","15.645872","2.4.2","host","USB","36","URB_INTERRUPT in"
"1434","15.645895","host","2.4.2","USB","27","URB_INTERRUPT in"
"1435","15.653864","2.4.2","host","USB","36","URB_INTERRUPT in"
"1436","15.653883","host","2.4.2","USB","27","URB_INTERRUPT in"
"1437","15.660865","2.4.2","host","USB","36","URB_INTERRUPT in"
"1438","15.660885","host","2.4.2","USB","27","URB_INTERRUPT in"
"1439","15.668867","2.4.2","host","USB","36","URB_INTERRUPT in"
"1440","15.668883","host","2.4.2","USB","27","URB_INTERRUPT in"
"1441","15.675864","2.4.2","host","USB","36","URB_INTERRUPT in"
"1442","15.675885","host","2.4.2","USB","27","URB_INTERRUPT in"
"1443","15.683865","2.4.2","host","USB","36","URB_INTERRUPT in"
"1444","15.683885","host","2.4.2","USB","27","URB_INTERRUPT in"
"1445","15.690862","2.4.2","host","USB","36","URB_INTERRUPT in"
"1446","15.690880","host","2.4.2","USB","27","URB_INTERRUPT in"
"1447","15.698865","2.4.2","host","USB","36","URB_INTERRUPT in"
"1448","15.698883","host","2.4.2","USB","27","URB_INTERRUPT in"
"1449","15.713864","2.4.2","host","USB","36","URB_INTERRUPT in"
"1450","15.713881","host","2.4.2","USB","27","URB_INTERRUPT in"
"1451","15.720933","2.4.2","host","USB","36","URB_INTERRUPT in"
"1452","15.720953","host","2.4.2","USB","27","URB_INTERRUPT in"
"1453","15.735869","2.4.2","host","USB","36","URB_INTERRUPT in"
"1454","15.735889","host","2.4.2","USB","27","URB_INTERRUPT in"
"1455","15.795874","2.4.2","host","USB","36","URB_INTERRUPT in"
"1456","15.795914","host","2.4.2","USB","27","URB_INTERRUPT in"
"1457","15.803870","2.4.2","host","USB","36","URB_INTERRUPT in"
"1458","15.803894","host","2.4.2","USB","27","URB_INTERRUPT in"
"1459","15.908874","2.4.2","host","USB","36","URB_INTERRUPT in"
"1460","15.908913","host","2.4.2","USB","27","URB_INTERRUPT in"
"1461","15.953873","2.4.2","host","USB","36","URB_INTERRUPT in"
"1462","15.953914","host","2.4.2","USB","27","URB_INTERRUPT in"
"1463","15.983873","2.4.2","host","USB","36","URB_INTERRUPT in"
"1464","15.983904","host","2.4.2","USB","27","URB_INTERRUPT in"
"1465","16.013865","2.4.2","host","USB","36","URB_INTERRUPT in"
"1466","16.013884","host","2.4.2","USB","27","URB_INTERRUPT in"
"1467","16.020860","2.4.2","host","USB","36","URB_INTERRUPT in"
"1468","16.020878","host","2.4.2","USB","27","URB_INTERRUPT in"
"1469","16.035862","2.4.2","host","USB","36","URB_INTERRUPT in"
"1470","16.035881","host","2.4.2","USB","27","URB_INTERRUPT in"
"1471","16.043861","2.4.2","host","USB","36","URB_INTERRUPT in"
"1472","16.043883","host","2.4.2","USB","27","URB_INTERRUPT in"
"1473","16.050863","2.4.2","host","USB","36","URB_INTERRUPT in"
"1474","16.050880","host","2.4.2","USB","27","URB_INTERRUPT in"
"1475","16.058858","2.4.2","host","USB","36","URB_INTERRUPT in"
"1476","16.058873","host","2.4.2","USB","27","URB_INTERRUPT in"
"1477","16.065860","2.4.2","host","USB","36","URB_INTERRUPT in"
"1478","16.065877","host","2.4.2","USB","27","URB_INTERRUPT in"
"1479","16.073861","2.4.2","host","USB","36","URB_INTERRUPT in"
"1480","16.073880","host","2.4.2","USB","27","URB_INTERRUPT in"
"1481","16.088862","2.4.2","host","USB","36","URB_INTERRUPT in"
"1482","16.088880","host","2.4.2","USB","27","URB_INTERRUPT in"
"1483","16.095861","2.4.2","host","USB","36","URB_INTERRUPT in"
"1484","16.095879","host","2.4.2","USB","27","URB_INTERRUPT in"
"1485","16.103861","2.4.2","host","USB","36","URB_INTERRUPT in"
"1486","16.103881","host","2.4.2","USB","27","URB_INTERRUPT in"
"1487","16.121241","2.4.2","host","USB","36","URB_INTERRUPT in"
"1488","16.121269","host","2.4.2","USB","27","URB_INTERRUPT in"
"1489","16.125867","2.4.2","host","USB","36","URB_INTERRUPT in"
"1490","16.125899","host","2.4.2","USB","27","URB_INTERRUPT in"
"1491","16.133865","2.4.2","host","USB","36","URB_INTERRUPT in"
"1492","16.133895","host","2.4.2","USB","27","URB_INTERRUPT in"
"1493","16.140861","2.4.2","host","USB","36","URB_INTERRUPT in"
"1494","16.140881","host","2.4.2","USB","27","URB_INTERRUPT in"
"1495","16.148873","2.4.2","host","USB","36","URB_INTERRUPT in"
"1496","16.148894","host","2.4.2","USB","27","URB_INTERRUPT in"
"1497","16.155859","2.4.2","host","USB","36","URB_INTERRUPT in"
"1498","16.155874","host","2.4.2","USB","27","URB_INTERRUPT in"
"1499","16.163864","2.4.2","host","USB","36","URB_INTERRUPT in"
"1500","16.163883","host","2.4.2","USB","27","URB_INTERRUPT in"
"1501","16.170863","2.4.2","host","USB","36","URB_INTERRUPT in"
"1502","16.170882","host","2.4.2","USB","27","URB_INTERRUPT in"
"1503","16.178863","2.4.2","host","USB","36","URB_INTERRUPT in"
"1504","16.178888","host","2.4.2","USB","27","URB_INTERRUPT in"
"1505","16.185859","2.4.2","host","USB","36","URB_INTERRUPT in"
"1506","16.185879","host","2.4.2","USB","27","URB_INTERRUPT in"
"1507","16.193862","2.4.2","host","USB","36","URB_INTERRUPT in"
"1508","16.193884","host","2.4.2","USB","27","URB_INTERRUPT in"
"1509","16.200860","2.4.2","host","USB","36","URB_INTERRUPT in"
"1510","16.200881","host","2.4.2","USB","27","URB_INTERRUPT in"
"1511","16.208859","2.4.2","host","USB","36","URB_INTERRUPT in"
"1512","16.208880","host","2.4.2","USB","27","URB_INTERRUPT in"
"1513","16.215868","2.4.2","host","USB","36","URB_INTERRUPT in"
"1514","16.215908","host","2.4.2","USB","27","URB_INTERRUPT in"
"1515","16.223866","2.4.2","host","USB","36","URB_INTERRUPT in"
"1516","16.223883","host","2.4.2","USB","27","URB_INTERRUPT in"
"1517","16.230863","2.4.2","host","USB","36","URB_INTERRUPT in"
"1518","16.230889","host","2.4.2","USB","27","URB_INTERRUPT in"
"1519","16.238864","2.4.2","host","USB","36","URB_INTERRUPT in"
"1520","16.238887","host","2.4.2","USB","27","URB_INTERRUPT in"
"1521","16.245936","2.4.2","host","USB","36","URB_INTERRUPT in"
"1522","16.245962","host","2.4.2","USB","27","URB_INTERRUPT in"
"1523","16.253865","2.4.2","host","USB","36","URB_INTERRUPT in"
"1524","16.253885","host","2.4.2","USB","27","URB_INTERRUPT in"
"1525","16.260857","2.4.2","host","USB","36","URB_INTERRUPT in"
"1526","16.260878","host","2.4.2","USB","27","URB_INTERRUPT in"
"1527","16.268858","2.4.2","host","USB","36","URB_INTERRUPT in"
"1528","16.268876","host","2.4.2","USB","27","URB_INTERRUPT in"
"1529","16.275859","2.4.2","host","USB","36","URB_INTERRUPT in"
"1530","16.275879","host","2.4.2","USB","27","URB_INTERRUPT in"
"1531","16.283858","2.4.2","host","USB","36","URB_INTERRUPT in"
"1532","16.283875","host","2.4.2","USB","27","URB_INTERRUPT in"
"1533","16.290857","2.4.2","host","USB","36","URB_INTERRUPT in"
"1534","16.290876","host","2.4.2","USB","27","URB_INTERRUPT in"
"1535","16.298861","2.4.2","host","USB","36","URB_INTERRUPT in"
"1536","16.298890","host","2.4.2","USB","27","URB_INTERRUPT in"
"1537","16.305858","2.4.2","host","USB","36","URB_INTERRUPT in"
"1538","16.305886","host","2.4.2","USB","27","URB_INTERRUPT in"
"1539","16.313864","2.4.2","host","USB","36","URB_INTERRUPT in"
"1540","16.313884","host","2.4.2","USB","27","URB_INTERRUPT in"
"1541","16.320860","2.4.2","host","USB","36","URB_INTERRUPT in"
"1542","16.320882","host","2.4.2","USB","27","URB_INTERRUPT in"
"1543","16.328857","2.4.2","host","USB","36","URB_INTERRUPT in"
"1544","16.328879","host","2.4.2","USB","27","URB_INTERRUPT in"
"1545","16.350863","2.4.2","host","USB","36","URB_INTERRUPT in"
"1546","16.350898","host","2.4.2","USB","27","URB_INTERRUPT in"
"1547","16.658864","2.4.2","host","USB","36","URB_INTERRUPT in"
"1548","16.658907","host","2.4.2","USB","27","URB_INTERRUPT in"
"1549","16.665855","2.4.2","host","USB","36","URB_INTERRUPT in"
"1550","16.665870","host","2.4.2","USB","27","URB_INTERRUPT in"
"1551","16.673857","2.4.2","host","USB","36","URB_INTERRUPT in"
"1552","16.673871","host","2.4.2","USB","27","URB_INTERRUPT in"
"1553","16.688858","2.4.2","host","USB","36","URB_INTERRUPT in"
"1554","16.688876","host","2.4.2","USB","27","URB_INTERRUPT in"
"1555","16.733860","2.4.2","host","USB","36","URB_INTERRUPT in"
"1556","16.733876","host","2.4.2","USB","27","URB_INTERRUPT in"
"1557","16.740856","2.4.2","host","USB","36","URB_INTERRUPT in"
"1558","16.740871","host","2.4.2","USB","27","URB_INTERRUPT in"
"1559","16.785858","2.4.2","host","USB","36","URB_INTERRUPT in"
"1560","16.785877","host","2.4.2","USB","27","URB_INTERRUPT in"
"1561","16.890856","2.4.2","host","USB","36","URB_INTERRUPT in"
"1562","16.890879","host","2.4.2","USB","27","URB_INTERRUPT in"
"1563","16.973857","2.4.2","host","USB","36","URB_INTERRUPT in"
"1564","16.973890","host","2.4.2","USB","27","URB_INTERRUPT in"
"1565","17.175854","2.4.2","host","USB","36","URB_INTERRUPT in"
"1566","17.175882","host","2.4.2","USB","27","URB_INTERRUPT in"
"1567","17.183845","2.4.2","host","USB","36","URB_INTERRUPT in"
"1568","17.183859","host","2.4.2","USB","27","URB_INTERRUPT in"
"1569","17.190848","2.4.2","host","USB","36","URB_INTERRUPT in"
"1570","17.190868","host","2.4.2","USB","27","URB_INTERRUPT in"
"1571","17.198851","2.4.2","host","USB","36","URB_INTERRUPT in"
"1572","17.198873","host","2.4.2","USB","27","URB_INTERRUPT in"
"1573","17.205865","2.4.2","host","USB","36","URB_INTERRUPT in"
"1574","17.205880","host","2.4.2","USB","27","URB_INTERRUPT in"
